Cross Lochs,Restored 2006,Restored 2015,Erosion
-0.18798091,-0.18436836,-0.09529676,-0.082894
-0.1906288,-0.1860572,-0.1041484,-0.09209695
-0.19206898,-0.18718505,-0.10160011,-0.10807757
-0.18802592,-0.17829128,-0.09900808,-0.10673806
-0.1932622,-0.1702697,-0.10619169,-0.10741194
-0.19472077,-0.16529326,-0.11541846,-0.0962229
-0.1870479,-0.18036532,-0.1153511,-0.09090255
-0.18025829,-0.19823153,-0.08692475,-0.08840352
-0.17858505,-0.19909331,-0.09784558,-0.08465177
-0.17924902,-0.19872507,-0.10268401,-0.09996121
-0.17599705,-0.19940104,-0.11111803,-0.11916284
-0.17375562,-0.19273649,-0.11598945,-0.10805216
-0.18091825,-0.19263327,-0.1012565,-0.10814922
-0.1874385,-0.17318258,-0.09828616,-0.10405896
-0.17720656,-0.17437662,-0.04330485,-0.10920969
-0.18890481,-0.16979051,-0.04498249,-0.1122596
-0.18260701,-0.15895796,-0.07109249,-0.11327386
-0.15839939,-0.17670229,-0.07977328,-0.09967185
-0.15223537,-0.16439986,-0.1055648,-0.09155522
-0.16176072,-0.12102443,-0.04558446,-0.08903747
-0.17042103,-0.11624634,-0.03137678,-0.10053913
-0.18062758,-0.11516713,-0.04783909,-0.11115728
-0.17264986,-0.14643522,-0.03794785,-0.11016824
-0.17486574,-0.15341847,-0.10589782,-0.11740743
-0.18100737,-0.08503152,-0.15496485,-0.11484082
-0.1813809,-0.0756484,-0.16503206,-0.12141016
-0.17434637,-0.09741279,-0.16380674,-0.11973862
-0.18648039,-0.13491268,-0.1613162,-0.10472827
-0.18619515,-0.14829895,-0.16218068,-0.10294323
-0.18439117,-0.15047517,-0.1718803,-0.11149142
-0.17627944,-0.18414086,-0.15439792,-0.10974359
-0.16345082,-0.17290942,-0.14738308,-0.11520207
-0.16659731,-0.16778055,-0.14348297,-0.10437776
-0.17461352,-0.19702917,-0.13476439,-0.09224019
-0.17655948,-0.18524042,-0.11043789,-0.09507096
-0.17880817,-0.1690663,-0.09873846,-0.11058649
-0.17356855,-0.14686939,-0.14549474,-0.11214688
-0.1697057,-0.13118291,-0.12841201,-0.11568212
-0.18945311,-0.12983711,-0.13052228,-0.11393489
-0.18848002,-0.13354491,-0.13348339,-0.12011711
-0.18448734,-0.14701329,-0.14299354,-0.11855415
-0.18534954,-0.16585417,-0.14475355,-0.11127189
-0.17750996,-0.1565572,-0.1804647,-0.11104331
-0.17285782,-0.14736897,-0.19247994,-0.11547595
-0.15384883,-0.10591968,-0.18635856,-0.11547492
-0.13870306,-0.03179663,-0.18270151,-0.1229236
-0.12906386,-0.09874522,-0.17223889,-0.1269905
-0.15390545,-0.14999247,-0.1633822,-0.13035585
-0.16683209,-0.10050759,-0.16886394,-0.13716683
-0.16277692,-0.07570935,-0.19236106,-0.13991079
-0.17557928,-0.14442854,-0.20531653,-0.14662406
-0.17700835,-0.15853554,-0.18664397,-0.14874533
-0.17734075,-0.18427509,-0.16033536,-0.15581292
-0.17677246,-0.18654484,-0.14566198,-0.14303809
-0.17719308,-0.19707049,-0.14814579,-0.13505262
-0.17718336,-0.20008361,-0.10269508,-0.14974585
-0.18135831,-0.20221393,-0.13180009,-0.14969027
-0.18414743,-0.20573322,-0.11776802,-0.14698656
-0.18216228,-0.18435688,-0.10008616,-0.13839726
-0.1757413,-0.16995257,-0.09178117,-0.13669445
-0.17511044,-0.14092438,-0.06317568,-0.13384204
-0.17013547,-0.15376374,-0.04835289,-0.13667162
-0.1713541,-0.07706566,-0.05086277,-0.12629431
-0.17149119,-0.13835344,-0.08456666,-0.13202488
-0.16666064,-0.11962115,-0.06058498,-0.1387701
-0.14847878,-0.03371202,-0.03076158,-0.14427523
-0.1631745,-0.13076006,-0.02543798,-0.14126669
-0.19412212,-0.16212122,-0.03884277,-0.1504771
-0.18766584,-0.18066485,-0.06198269,-0.134142
-0.1749413,-0.16960324,-0.0543596,-0.09863712
-0.18277979,-0.20032012,-0.06736902,-0.07071487
-0.20287749,-0.18284465,-0.04542555,-0.06679802
-0.2098584,-0.16140468,-0.05430275,-0.0964802
-0.15560985,-0.16658618,-0.08177469,-0.11930654
-0.14180264,-0.15110362,-0.07404402,-0.13332121
-0.14045148,-0.16458015,-0.07566513,-0.13661215
-0.12966512,-0.16697954,-0.06079122,-0.12921436
-0.12638497,-0.1758099,-0.02141747,-0.13238578
-0.1028336,-0.17029731,0.0705979,-0.13688807
-0.08899835,-0.17110761,-0.08432438,-0.13617632
-0.08773638,-0.16015063,-0.10437048,-0.13868076
-0.06539712,-0.12939464,-0.14191143,-0.13592829
-0.08304995,-0.11532503,-0.16682622,-0.12255657
-0.10858215,-0.13453318,-0.15059303,-0.12696284
-0.12410251,-0.12302672,-0.17515902,-0.12212395
-0.10138191,-0.14645046,-0.17605028,-0.13114916
-0.13770416,-0.17189711,-0.16619037,-0.12327794
-0.14022581,-0.15787604,-0.19110754,-0.11552138
-0.18147357,-0.15775301,-0.18886113,-0.11289778
-0.14634307,-0.14679234,-0.13904497,-0.12025166
-0.10809062,-0.13382821,-0.15055227,-0.13276643
-0.12267227,-0.13479884,-0.170875,-0.1343372
-0.11282678,-0.13723338,-0.16052786,-0.13196053
-0.1172761,-0.13010272,-0.16456538,-0.12363166
-0.12734081,-0.11158484,-0.1308202,-0.10749261
-0.12725165,-0.11503229,-0.1696514,-0.08492593
-0.13241531,-0.1344569,-0.12989981,-0.10548612
-0.15229829,-0.11426184,-0.06278197,-0.13623375
-0.14431001,-0.09526117,-0.07705868,-0.13543017
-0.13163473,-0.07504122,-0.02084256,-0.14274302
-0.14144687,-0.06869642,-0.09692724,-0.13187657
-0.15128961,-0.0571937,-0.12582466,-0.1143096
-0.15340693,-0.057779,-0.1087988,-0.11634834
-0.14938441,-0.05097492,-0.10539606,-0.13557206
-0.17425273,-0.07582725,-0.04447069,-0.1113344
-0.17328264,-0.0874658,-0.06904212,-0.08936407
-0.19051407,-0.08728155,-0.07215667,-0.13606365
-0.1754718,-0.0849345,-0.07402389,-0.15124352
-0.17193402,-0.07989995,-0.04000155,-0.15272804
-0.17006011,-0.08187655,-0.08064621,-0.14227103
-0.16934864,-0.09692822,-0.1748134,-0.12496048
-0.12618475,-0.10817603,-0.12455571,-0.14385702
-0.09893162,-0.10533176,-0.06883927,-0.11084247
-0.04332563,-0.10664387,0.03665046,-0.13492662
-0.04949791,-0.09697752,0.03370097,-0.14282994
-0.08828302,-0.09532978,-0.02118128,-0.14867961
-0.11699937,-0.10622611,0.05096205,-0.14326869
-0.12406681,-0.09455682,-0.03108449,-0.15752749
-0.12934925,-0.08803369,-0.10213305,-0.15041995
-0.13951592,-0.08900487,0.01023325,-0.13073458
-0.12924172,-0.09330539,0.03275827,-0.12992415
-0.12083739,-0.0979491,0.0164418,-0.12423937
-0.11331993,-0.10169464,0.00684311,-0.14124326
-0.03036215,-0.05998049,0.01051072,-0.14345512
0.11493959,-0.07299498,0.01759551,-0.13042535
0.18292211,-0.06638773,-0.01311185,-0.12175995
0.14110182,-0.10012069,-0.03319497,-0.11520042
0.14326783,-0.11896034,-0.05243547,-0.11463468
0.11306689,-0.13436402,-0.06311668,-0.09684099
0.10302047,-0.14029899,-0.06114488,-0.09954889
0.09405939,-0.09617937,-0.04824998,-0.13076152
0.08413081,-0.10460365,-0.02999436,-0.1271214
0.06499878,0.01058598,-0.02070461,-0.14584856
0.05725027,0.07483651,-0.04838605,-0.15449147
0.05280728,0.04555944,-0.04304814,-0.13017975
0.05493604,-0.03010667,-0.04494496,-0.13573317
0.05165136,0.07566041,-0.03904105,-0.14364131
0.05454553,0.10580225,-0.00892197,-0.13971829
0.05985547,-0.00950369,-0.01818076,-0.11918925
0.04122217,-0.0372896,-0.0202273,-0.12529342
0.05279735,-0.03480917,-0.02053601,-0.13208957
0.04566414,-0.01626937,-0.00754469,-0.13964145
0.05417691,0.04637619,-0.03758745,-0.1319547
