Cross Lochs,Restored 2006,Restored 2015,Erosion
-0.07669349,-0.07292499,-0.09372638,-0.08934981
-0.07921793,-0.07721868,-0.09770052,-0.0840069
-0.08805402,-0.0741576,-0.09669144,-0.08266278
-0.08654221,-0.06516269,-0.09169271,-0.08518445
-0.09441875,-0.05297264,-0.08041873,-0.08600666
-0.10765288,-0.05067047,-0.08584374,-0.082333
-0.11015595,-0.04363121,-0.0789521,-0.08375072
-0.11687612,-0.04870568,-0.0783268,-0.07846854
-0.10959826,-0.0421114,-0.0719649,-0.08794756
-0.10864876,-0.03859381,-0.07614651,-0.08559769
-0.10948425,-0.04142774,-0.07706474,-0.08948664
-0.11183112,-0.04185479,-0.07601911,-0.09095374
-0.10926426,-0.05854101,-0.07823747,-0.09282627
-0.10812604,-0.07404254,-0.08208659,-0.09231366
-0.11346357,-0.07858883,-0.08738089,-0.08772355
-0.10846855,-0.08403165,-0.07742784,-0.08690073
-0.11595421,-0.08077898,-0.07597502,-0.08504503
-0.12538877,-0.0786166,-0.07389625,-0.08564936
-0.11187373,-0.07215425,-0.06934832,-0.07948251
-0.07173841,-0.07953084,-0.07675055,-0.07646048
-0.08065514,-0.07646839,-0.07552135,-0.06069161
-0.08427519,-0.07673824,-0.07493436,-0.06862885
-0.0862672,-0.06945977,-0.07357018,-0.06508579
-0.09005989,-0.07420421,-0.07459516,-0.06920541
-0.08422153,-0.06876395,-0.1023561,-0.06669696
-0.08156226,-0.05730597,-0.11340534,-0.0631355
-0.08277148,-0.04995478,-0.10754526,-0.06547183
-0.08828582,-0.07451232,-0.10396791,-0.06619311
-0.09380625,-0.08635612,-0.10144673,-0.05941768
-0.09692301,-0.08823983,-0.09701227,-0.05964318
-0.09511632,-0.09342025,-0.09762759,-0.0689583
-0.09714398,-0.09198404,-0.10143708,-0.07316472
-0.08906509,-0.09655208,-0.10315412,-0.07466994
-0.09369973,-0.09857084,-0.10057148,-0.07567477
-0.09223491,-0.09621485,-0.09870437,-0.07740886
-0.09102589,-0.10230935,-0.101953,-0.06703605
