Cross Lochs,Restored 2006,Restored 2015,Erosion
0.60338712,0.65968108,0.61074626,0.64584291
0.59767908,0.68211877,0.63660687,0.64973605
0.58620018,0.6760214,0.64305925,0.61741924
0.55771655,0.64196175,0.67994493,0.61625528
0.56064194,0.59035438,0.61342412,0.64137709
0.55175173,0.58015919,0.57967919,0.57755607
0.55489379,0.55335408,0.58502531,0.55569732
0.55149138,0.5922662,0.65482903,0.55647433
0.55296165,0.58137119,0.60670972,0.56554401
0.5624944,0.57281083,0.47682282,0.6062997
0.60511261,0.534688,0.54279566,0.58930582
0.65007716,0.55456704,0.60799778,0.65710562
0.78194427,0.54009366,0.74547505,0.59838146
0.75764579,0.5565083,0.74309707,0.57731253
0.69127637,0.55142677,0.64743024,0.56244743
0.62168252,0.5408662,0.75060952,0.56429535
0.62816006,0.54891926,0.70646912,0.54761893
0.60862792,0.57701814,0.64313328,0.56503779
0.57706827,0.57691425,0.73795033,0.60498732
0.57885009,0.56616294,0.75781029,0.5950979
0.60799146,0.54718518,0.74816155,0.59449959
0.62500727,0.54609168,0.73130488,0.57950717
0.73462433,0.63927233,0.72307432,0.58601749
0.30688965,0.64254606,0.72623479,0.59920031
0.07115616,0.6609351,0.71177489,0.60286659
0.02328187,0.64762044,0.6904276,0.62163061
0.01886271,0.616943,0.65870935,0.61942649
0.01710553,0.60261375,0.68832427,0.64838517
0.02314976,0.61309338,0.69503188,0.6625737
0.03396491,0.62592167,0.68254226,0.60470152
0.040605,0.65359855,0.69570428,0.59385246
0.06424026,0.81508529,0.69478953,0.57288647
0.07505741,0.89084369,0.71656358,0.56125134
0.09099791,0.84452885,0.7216965,0.61155057
0.0893546,0.72875267,0.72126245,0.60430241
0.10597626,0.85531199,0.72303647,0.58034027
0.12764291,0.8954969,0.73273557,0.60011643
0.13702221,0.76994121,0.73481774,0.64003557
0.15769912,0.72758424,0.71619803,0.65277743
0.15029491,0.70612699,0.67457169,0.64229327
0.14577913,0.74698269,0.74280947,0.61772162
0.14230616,0.82040733,0.76485658,0.62792057
0.11501715,0.82843477,0.75858587,0.6125657
0.08494876,0.83986205,0.76154864,0.59926307
0.05777863,0.83066088,0.75606889,0.59246308
0.04342173,0.86249286,0.64835763,0.59655565
0.0325988,0.8552897,0.4936434,0.60212582
0.04110733,0.88260478,0.48853594,0.61506361
0.04611818,0.90690231,0.47378409,0.62848884
0.05151275,0.89675331,0.45902884,0.62580228
0.07149499,0.82992518,0.58494997,0.65064228
0.08122626,0.68335128,0.6609953,0.69743633
0.08338942,0.57271487,0.70635092,0.75651181
0.07336934,0.61448455,0.51765752,0.75779814
0.09804847,0.6480391,0.32516211,0.75794709
0.10286749,0.70763659,0.2309735,0.72838134
0.16621445,0.69228196,0.57270104,0.779127
0.27613428,0.67922741,0.60528821,0.78110284
0.47801113,0.71099544,0.31549421,0.759875
0.49113977,0.66931856,0.35916272,0.78170848
0.67599916,0.67206985,0.57334322,0.7766695
0.54134768,0.76193607,0.59564853,0.75291365
0.51058286,0.84035969,0.60946733,0.71052343
0.55407369,0.84606975,0.62088537,0.68467927
0.53635865,0.88424504,0.61450779,0.69460624
0.56876183,0.8824423,0.58137828,0.69617385
0.61394119,0.77772051,0.54176646,0.70535755
0.56053323,0.65111423,0.53095472,0.6859054
0.54678679,0.59562731,0.52923691,0.69109803
0.54787093,0.58965397,0.52522844,0.72881937
0.54535586,0.62265891,0.555888,0.77964497
0.57156169,0.62005448,0.58744341,0.74492472
0.58842748,0.61719507,0.58703864,0.73351794
0.53419137,0.60671902,0.6217553,0.73233414
0.53277147,0.57814282,0.6574012,0.73056436
0.54236519,0.51094407,0.63885754,0.73304099
0.55792332,0.50148708,0.66811252,0.72021073
0.58117688,0.50553459,0.6684683,0.71616083
0.61570537,0.49892092,0.67841971,0.72715169
0.64229667,0.49200502,0.67646027,0.72666842
0.65120858,0.49229071,0.63523805,0.68650126
0.67157388,0.49376011,0.60009211,0.66605645
