Cross Lochs,Restored 2006,Restored 2015,Erosion
0.97459495,0.82053292,1.11327839,0.84672415
0.98033845,0.78914905,1.3790921,0.85869998
0.94813406,0.77654392,1.17661643,0.87251818
0.91539985,0.79423553,1.25350773,0.88695103
0.87834793,0.76309651,0.94416887,0.85219836
0.88458306,0.71492231,0.73720908,0.79357439
0.91521233,0.71553522,0.60640121,0.69604295
0.95750004,0.74232984,0.87915409,0.7567336
1.00365651,0.63880515,0.86450893,0.89495277
1.0942297,0.71828568,0.75480175,0.87828404
1.0010798,0.82461214,0.63071692,0.92660522
1.01121759,0.7859937,0.49502414,0.88251311
1.00073588,0.74889106,0.58802515,0.79809713
1.02760339,0.78479755,0.77905214,0.83475977
1.01479316,0.85493439,0.94129282,0.85409904
0.90122199,0.8002767,0.99585563,0.82024914
0.8305977,0.77690363,1.07834017,0.77739096
0.74439615,0.84248108,0.85343468,0.90286964
0.67724282,0.88666165,0.59794074,0.94092888
0.80084062,0.88350415,0.45315441,0.93455619
0.92026055,0.90188187,0.46728924,0.94602221
0.91630954,0.92191881,0.43076262,0.82429761
0.87759787,0.97789264,0.76206613,0.79800653
0.92142278,0.89887947,0.50990939,0.93282253
0.90414888,0.92271042,0.46969098,0.89021444
0.78990996,0.94735157,0.57956511,0.90568489
0.61858064,0.94908643,0.4379321,0.9169119
0.55602932,0.95716888,0.45605022,0.90542543
0.25664482,0.91243619,0.4479773,0.93421876
0.34639654,0.78445715,0.46159315,0.90027487
0.36712027,0.84867489,0.51546115,0.85605621
0.38320607,0.70073634,0.53196275,0.85523409
0.4165242,0.78221023,0.54068315,0.87477934
0.45008835,0.908562,0.60789287,0.91177845
0.46247959,0.94700593,0.63896787,0.90712857
0.47951412,0.97186917,0.6564337,0.84882414
0.48939112,0.77979118,0.68097609,0.81979883
0.5049631,0.74463975,0.66388398,0.71742868
0.50156271,0.56422043,0.61046207,0.74668521
0.50877684,0.39585781,0.599087,0.72641259
0.51352888,0.44598365,0.60935539,0.83835632
0.50326991,0.44634029,0.5920071,0.85060436
0.51013845,0.43247089,0.60819519,0.84805638
0.52175713,0.46222088,0.60216749,0.85128385
0.50945568,0.5291363,0.55832875,0.89090341
0.50102109,0.53805286,0.60136545,0.84890443
0.50542843,0.56614131,0.60500729,0.92098886
0.51557219,0.44119585,0.5857904,0.92563152
0.50001812,0.40896356,0.5764032,0.86037946
0.49999627,0.42325091,0.56885141,0.74942887
0.48488078,0.36084121,0.59083885,0.79831237
0.47419968,0.38798797,0.60890925,0.86019629
0.45549577,0.37115538,0.67335683,0.88581938
0.41308737,0.35744569,0.96751314,0.86915368
0.3635014,0.32682636,0.96717757,0.8841188
0.33274519,0.38394573,0.922234,0.87794757
0.34419924,0.54435533,0.85819107,0.88302356
0.34233958,0.76551425,0.8714847,0.88236916
0.32324004,0.82483876,0.79303145,0.83833325
0.26977336,0.83816361,0.62888932,0.81532079
0.2591286,0.91177797,0.68322724,0.87460107
0.29088905,0.89052719,1.06606019,0.84445137
0.52891773,0.68113714,0.99687421,0.78386503
0.65748459,0.74145424,0.94298011,0.81433243
0.95745838,0.67433763,1.0034821,0.63724357
0.94499117,0.64384896,1.17969179,0.65039897
1.14841533,0.55221528,1.02484357,0.62281704
